Date,Time,Meal_Time,Student_ID,Item,Quantity,Actual_Item_Price,Price,Total_Amount,Payment_Mode,Weather,Rating,Taste,DayOfWeek,Hour,Month,Week,DayOfWeek_enc,Meal_Time_enc,Weather_enc,Item_enc,Wastage_Risk
2025-09-17,13:12:00,Lunch,22,Tea,2,30,30,60,UPI,Sunny,3.7,Good,Wednesday,13,9,38,2,1,0,6,0
2025-09-17,18:23:00,Evening Snacks,71,Pani Puri,1,25,25,25,UPI,Rainy,4.0,Good,Wednesday,18,9,38,2,2,1,4,0
2025-09-17,13:54:00,Lunch,90,Sandwich,3,50,50,150,UPI,Sunny,3.6,Average,Wednesday,13,9,38,2,1,0,7,0
2025-09-17,19:18:00,Evening Snacks,35,Bisibele Bath,1,50,50,50,UPI,Rainy,4.7,Excellent,Wednesday,19,9,38,2,2,1,0,0
2025-09-17,13:32:00,Lunch,29,Coffee,2,90,90,180,UPI,Cloudy,2.9,Average,Wednesday,13,9,38,2,1,3,1,1
2025-09-17,18:14:00,Evening Snacks,43,Tea,3,12,12,36,UPI,Rainy,3.9,Good,Wednesday,18,9,38,2,2,1,6,0
2025-09-17,19:27:00,Evening Snacks,24,Samosa,1,15,15,15,UPI,Sunny,4.0,Good,Wednesday,19,9,38,2,2,0,12,0
2025-09-17,16:48:00,Evening Snacks,23,Sandwich,3,25,25,75,UPI,Sunny,4.2,Very Good,Wednesday,16,9,38,2,2,0,7,0
2025-09-17,08:07:00,Breakfast,60,Idly,2,30,30,60,Card,Rainy,3.6,Average,Wednesday,8,9,38,2,0,1,10,0
2025-09-17,16:03:00,Evening Snacks,18,Tea,1,30,30,30,UPI,Rainy,4.5,Excellent,Wednesday,16,9,38,2,2,1,6,0
2025-09-17,19:12:00,Evening Snacks,87,Dosa,1,40,40,40,Card,Rainy,3.4,Average,Wednesday,19,9,38,2,2,1,3,0
2025-09-17,17:34:00,Evening Snacks,71,Juice,2,45,45,90,UPI,Sunny,3.8,Good,Wednesday,17,9,38,2,2,0,15,0
2025-09-17,13:53:00,Lunch,63,Veg Biryani,3,30,30,90,UPI,Sunny,4.2,Very Good,Wednesday,13,9,38,2,1,0,17,0
2025-09-17,19:55:00,Evening Snacks,73,Juice,1,35,35,35,UPI,Sunny,4.4,Very Good,Wednesday,19,9,38,2,2,0,15,0
2025-09-17,12:26:00,Lunch,86,Chapati,1,45,45,45,UPI,Cloudy,3.4,Average,Wednesday,12,9,38,2,1,3,2,0
2025-09-17,12:30:00,Lunch,97,Tea,1,80,80,80,Card,Cloudy,5.0,Excellent,Wednesday,12,9,38,2,1,3,6,0
2025-09-17,08:02:00,Breakfast,50,Coffee,1,15,15,15,Cash,Sunny,3.6,Average,Wednesday,8,9,38,2,0,0,1,0
2025-09-17,09:13:00,Breakfast,9,Tea,2,50,50,100,UPI,Windy,3.5,Average,Wednesday,9,9,38,2,0,2,6,0
2025-09-17,17:41:00,Evening Snacks,12,Juice,3,30,30,90,UPI,Rainy,4.2,Very Good,Wednesday,17,9,38,2,2,1,15,0
2025-09-17,19:44:00,Evening Snacks,96,Sandwich,3,45,45,135,UPI,Rainy,3.9,Good,Wednesday,19,9,38,2,2,1,7,0
2025-09-17,15:11:00,Evening Snacks,84,Juice,1,30,30,30,Cash,Sunny,3.8,Good,Wednesday,15,9,38,2,2,0,15,0
2025-09-17,15:07:00,Evening Snacks,74,Ice Cream,3,50,50,150,UPI,Sunny,4.2,Very Good,Wednesday,15,9,38,2,2,0,13,0
2025-09-17,17:21:00,Evening Snacks,12,Bhel Puri,2,30,30,60,UPI,Rainy,3.4,Average,Wednesday,17,9,38,2,2,1,8,1
2025-09-17,17:37:00,Evening Snacks,94,Idly,1,25,25,25,UPI,Cloudy,3.3,Average,Wednesday,17,9,38,2,2,3,10,0
2025-09-17,12:20:00,Lunch,53,Ice Cream,2,30,30,60,UPI,Sunny,3.8,Good,Wednesday,12,9,38,2,1,0,13,0
2025-09-17,17:35:00,Evening Snacks,15,Dosa,1,40,40,40,UPI,Rainy,4.4,Very Good,Wednesday,17,9,38,2,2,1,3,0
2025-09-17,12:13:00,Lunch,16,Juice,1,40,40,40,UPI,Sunny,3.8,Good,Wednesday,12,9,38,2,1,0,15,0
2025-09-17,18:54:00,Evening Snacks,98,Bhel Puri,3,30,30,90,UPI,Rainy,4.6,Excellent,Wednesday,18,9,38,2,2,1,8,0
2025-09-17,17:50:00,Evening Snacks,25,Idly,3,25,25,75,UPI,Rainy,4.5,Excellent,Wednesday,17,9,38,2,2,1,10,0
2025-09-17,12:26:00,Lunch,59,Bisibele Bath,1,25,25,25,Cash,Sunny,4.1,Good,Wednesday,12,9,38,2,1,0,0,0
2025-09-17,18:17:00,Evening Snacks,23,Dosa,1,40,40,40,UPI,Rainy,4.1,Good,Wednesday,18,9,38,2,2,1,3,0
2025-09-17,08:02:00,Breakfast,18,Dosa,2,30,30,60,UPI,Rainy,4.1,Good,Wednesday,8,9,38,2,0,1,3,0
2025-09-17,19:27:00,Evening Snacks,77,Coffee,1,15,15,15,UPI,Sunny,4.1,Good,Wednesday,19,9,38,2,2,0,1,0
2025-09-17,12:02:00,Lunch,90,Veg Biryani,1,50,50,50,UPI,Windy,3.9,Good,Wednesday,12,9,38,2,1,2,17,0
2025-09-17,18:29:00,Evening Snacks,95,French Fries,1,50,50,50,Cash,Cloudy,3.9,Good,Wednesday,18,9,38,2,2,3,5,0
2025-09-17,16:43:00,Evening Snacks,77,Coffee,3,30,30,90,UPI,Rainy,3.6,Average,Wednesday,16,9,38,2,2,1,1,0
2025-09-17,13:28:00,Lunch,100,Ice Cream,2,90,90,180,UPI,Sunny,3.1,Average,Wednesday,13,9,38,2,1,0,13,1
2025-09-17,12:58:00,Lunch,55,Tea,1,40,40,40,UPI,Sunny,4.4,Very Good,Wednesday,12,9,38,2,1,0,6,0
2025-09-17,16:09:00,Evening Snacks,28,Sandwich,1,45,45,45,UPI,Sunny,4.1,Good,Wednesday,16,9,38,2,2,0,7,0
2025-09-17,12:09:00,Lunch,19,Tea,1,45,45,45,UPI,Cloudy,4.0,Good,Wednesday,12,9,38,2,1,3,6,0
2025-09-17,18:48:00,Evening Snacks,62,Bisibele Bath,1,50,50,50,UPI,Rainy,4.2,Very Good,Wednesday,18,9,38,2,2,1,0,0
2025-09-17,15:35:00,Evening Snacks,8,Tea,3,40,40,120,UPI,Sunny,3.7,Good,Wednesday,15,9,38,2,2,0,6,0
2025-09-17,17:21:00,Evening Snacks,3,South Indian Thali,3,90,90,270,UPI,Cloudy,3.6,Average,Wednesday,17,9,38,2,2,3,16,0
2025-09-17,12:16:00,Lunch,44,Veg Biryani,1,30,30,30,UPI,Windy,3.9,Good,Wednesday,12,9,38,2,1,2,17,0
2025-09-17,13:50:00,Lunch,29,Tea,1,50,50,50,Cash,Sunny,4.5,Excellent,Wednesday,13,9,38,2,1,0,6,0
2025-09-17,18:13:00,Evening Snacks,3,Upma,1,30,30,30,UPI,Rainy,3.5,Average,Wednesday,18,9,38,2,2,1,11,0
2025-09-17,13:55:00,Lunch,99,South Indian Thali,3,12,12,36,Cash,Sunny,2.9,Average,Wednesday,13,9,38,2,1,0,16,1
2025-09-17,15:54:00,Evening Snacks,48,Pani Puri,1,50,50,50,UPI,Windy,3.8,Good,Wednesday,15,9,38,2,2,2,4,0
2025-09-17,16:39:00,Evening Snacks,23,Ice Cream,1,50,50,50,UPI,Sunny,4.5,Excellent,Wednesday,16,9,38,2,2,0,13,0
2025-09-17,13:47:00,Lunch,60,Juice,3,40,40,120,UPI,Sunny,3.3,Average,Wednesday,13,9,38,2,1,0,15,1
2025-09-17,08:05:00,Breakfast,66,Tea,1,25,25,25,UPI,Rainy,3.5,Average,Wednesday,8,9,38,2,0,1,6,0
2025-09-17,08:03:00,Breakfast,58,Chapati,1,70,70,70,UPI,Cloudy,4.1,Good,Wednesday,8,9,38,2,0,3,2,0
2025-09-17,14:00:00,Lunch,67,Tea,2,90,90,180,UPI,Sunny,5.0,Excellent,Wednesday,14,9,38,2,1,0,6,0
2025-09-17,16:06:00,Evening Snacks,58,French Fries,1,50,50,50,UPI,Rainy,3.5,Average,Wednesday,16,9,38,2,2,1,5,0
2025-09-18,12:03:00,Lunch,91,Fried Rice,1,30,30,30,UPI,Windy,3.4,Average,Thursday,12,9,38,3,1,2,14,0
2025-09-18,15:25:00,Evening Snacks,14,Juice,2,25,25,50,UPI,Sunny,4.1,Good,Thursday,15,9,38,3,2,0,15,0
2025-09-18,09:31:00,Breakfast,37,Bisibele Bath,1,50,50,50,UPI,Cloudy,4.5,Excellent,Thursday,9,9,38,3,0,3,0,0
2025-09-18,18:10:00,Evening Snacks,23,Ice Cream,3,50,50,150,UPI,Sunny,3.8,Good,Thursday,18,9,38,3,2,0,13,0
2025-09-18,17:06:00,Evening Snacks,45,Samosa,1,15,15,15,UPI,Rainy,3.4,Average,Thursday,17,9,38,3,2,1,12,0
2025-09-18,19:53:00,Evening Snacks,77,South Indian Thali,2,90,90,180,UPI,Sunny,4.2,Very Good,Thursday,19,9,38,3,2,0,16,0
2025-09-18,15:26:00,Evening Snacks,26,Juice,1,15,15,15,Cash,Sunny,4.2,Very Good,Thursday,15,9,38,3,2,0,15,0
2025-09-18,17:51:00,Evening Snacks,33,Dosa,2,40,40,80,UPI,Cloudy,4.7,Excellent,Thursday,17,9,38,3,2,3,3,0
2025-09-18,18:51:00,Evening Snacks,9,Idly,3,25,25,75,UPI,Rainy,4.3,Very Good,Thursday,18,9,38,3,2,1,10,0
2025-09-18,12:17:00,Lunch,5,Coffee,1,30,30,30,UPI,Cloudy,4.3,Very Good,Thursday,12,9,38,3,1,3,1,0
2025-09-18,18:43:00,Evening Snacks,43,South Indian Thali,1,90,90,90,Cash,Cloudy,3.9,Good,Thursday,18,9,38,3,2,3,16,0
2025-09-18,16:36:00,Evening Snacks,58,Bhel Puri,1,50,50,50,UPI,Rainy,5.0,Excellent,Thursday,16,9,38,3,2,1,8,0
2025-09-18,15:59:00,Evening Snacks,3,Bhel Puri,1,40,40,40,Card,Sunny,3.8,Good,Thursday,15,9,38,3,2,0,8,0
2025-09-18,16:14:00,Evening Snacks,9,Juice,3,70,70,210,Cash,Rainy,3.8,Good,Thursday,16,9,38,3,2,1,15,0
2025-09-18,16:29:00,Evening Snacks,32,Sandwich,1,15,15,15,Cash,Cloudy,4.7,Excellent,Thursday,16,9,38,3,2,3,7,0
2025-09-18,17:16:00,Evening Snacks,33,Sandwich,1,45,45,45,UPI,Sunny,3.4,Average,Thursday,17,9,38,3,2,0,7,0
2025-09-18,15:04:00,Evening Snacks,64,Pani Puri,3,15,15,45,UPI,Windy,3.3,Average,Thursday,15,9,38,3,2,2,4,1
2025-09-18,19:15:00,Evening Snacks,26,Pani Puri,1,25,25,25,UPI,Sunny,4.0,Good,Thursday,19,9,38,3,2,0,4,0
2025-09-18,16:27:00,Evening Snacks,78,Bhel Puri,2,50,50,100,UPI,Rainy,4.0,Good,Thursday,16,9,38,3,2,1,8,0
2025-09-18,17:26:00,Evening Snacks,20,Bhel Puri,1,40,40,40,UPI,Cloudy,3.9,Good,Thursday,17,9,38,3,2,3,8,0
2025-09-18,15:06:00,Evening Snacks,32,Bhel Puri,1,90,90,90,UPI,Sunny,4.4,Very Good,Thursday,15,9,38,3,2,0,8,0
2025-09-18,18:22:00,Evening Snacks,86,Dosa,3,40,40,120,UPI,Cloudy,3.6,Average,Thursday,18,9,38,3,2,3,3,0
2025-09-18,16:14:00,Evening Snacks,2,Pani Puri,2,15,15,30,UPI,Rainy,4.0,Good,Thursday,16,9,38,3,2,1,4,0
2025-09-18,18:07:00,Evening Snacks,4,Juice,1,30,30,30,UPI,Rainy,3.9,Good,Thursday,18,9,38,3,2,1,15,0
2025-09-18,16:05:00,Evening Snacks,22,Juice,1,50,50,50,UPI,Sunny,3.6,Average,Thursday,16,9,38,3,2,0,15,0
2025-09-18,08:07:00,Breakfast,81,Chapati,1,25,25,25,Cash,Rainy,4.0,Good,Thursday,8,9,38,3,0,1,2,0
2025-09-18,15:12:00,Evening Snacks,11,Sandwich,3,12,12,36,UPI,Windy,4.3,Very Good,Thursday,15,9,38,3,2,2,7,0
2025-09-18,13:29:00,Lunch,77,Coffee,3,15,15,45,UPI,Windy,4.8,Excellent,Thursday,13,9,38,3,1,2,1,0
2025-09-18,19:29:00,Evening Snacks,11,Ice Cream,1,40,40,40,UPI,Sunny,4.2,Very Good,Thursday,19,9,38,3,2,0,13,0
2025-09-18,19:17:00,Evening Snacks,4,Tea,3,12,12,36,UPI,Cloudy,3.0,Average,Thursday,19,9,38,3,2,3,6,1
2025-09-18,18:42:00,Evening Snacks,21,Bisibele Bath,1,50,50,50,Card,Cloudy,4.0,Good,Thursday,18,9,38,3,2,3,0,0
2025-09-18,13:52:00,Lunch,74,Coffee,1,80,80,80,UPI,Sunny,4.0,Good,Thursday,13,9,38,3,1,0,1,0
2025-09-18,18:35:00,Evening Snacks,23,Tea,3,12,12,36,UPI,Sunny,4.4,Very Good,Thursday,18,9,38,3,2,0,6,0
2025-09-18,18:06:00,Evening Snacks,61,South Indian Thali,1,90,90,90,Cash,Rainy,4.1,Good,Thursday,18,9,38,3,2,1,16,0
2025-09-18,09:47:00,Breakfast,73,Poori,2,50,50,100,UPI,Rainy,4.5,Excellent,Thursday,9,9,38,3,0,1,9,0
2025-09-18,12:51:00,Lunch,21,Veg Biryani,1,45,45,45,UPI,Sunny,4.2,Very Good,Thursday,12,9,38,3,1,0,17,0
2025-09-18,19:52:00,Evening Snacks,86,French Fries,3,50,50,150,UPI,Cloudy,4.6,Excellent,Thursday,19,9,38,3,2,3,5,0
2025-09-18,16:04:00,Evening Snacks,75,Sandwich,2,90,90,180,Cash,Rainy,3.8,Good,Thursday,16,9,38,3,2,1,7,0
2025-09-18,19:02:00,Evening Snacks,46,Upma,3,30,30,90,UPI,Rainy,4.1,Good,Thursday,19,9,38,3,2,1,11,0
2025-09-18,18:06:00,Evening Snacks,15,French Fries,2,50,50,100,UPI,Rainy,4.3,Very Good,Thursday,18,9,38,3,2,1,5,0
2025-09-18,13:03:00,Lunch,63,Ice Cream,1,25,25,25,UPI,Sunny,3.8,Good,Thursday,13,9,38,3,1,0,13,0
2025-09-18,19:56:00,Evening Snacks,46,Bisibele Bath,2,50,50,100,UPI,Rainy,3.7,Good,Thursday,19,9,38,3,2,1,0,0
2025-09-18,18:57:00,Evening Snacks,78,Dosa,1,40,40,40,UPI,Cloudy,3.7,Good,Thursday,18,9,38,3,2,3,3,0
2025-09-18,18:12:00,Evening Snacks,93,Bisibele Bath,1,50,50,50,UPI,Cloudy,3.7,Good,Thursday,18,9,38,3,2,3,0,0
2025-09-18,18:49:00,Evening Snacks,40,Upma,3,30,30,90,UPI,Rainy,4.2,Very Good,Thursday,18,9,38,3,2,1,11,0
2025-09-18,08:01:00,Breakfast,50,Idly,1,15,15,15,UPI,Rainy,3.3,Average,Thursday,8,9,38,3,0,1,10,0
2025-09-18,13:59:00,Lunch,81,Idly,1,15,15,15,UPI,Sunny,3.4,Average,Thursday,13,9,38,3,1,0,10,0
2025-09-18,13:09:00,Lunch,100,Ice Cream,1,25,25,25,UPI,Sunny,4.7,Excellent,Thursday,13,9,38,3,1,0,13,0
2025-09-18,12:51:00,Lunch,79,South Indian Thali,1,30,30,30,UPI,Sunny,3.7,Good,Thursday,12,9,38,3,1,0,16,0
2025-09-18,17:35:00,Evening Snacks,97,Poori,1,45,45,45,UPI,Cloudy,4.1,Good,Thursday,17,9,38,3,2,3,9,0
2025-09-18,16:13:00,Evening Snacks,9,Tea,3,90,90,270,UPI,Rainy,3.4,Average,Thursday,16,9,38,3,2,1,6,1
2025-09-18,12:27:00,Lunch,46,Coffee,1,40,40,40,Cash,Windy,4.0,Good,Thursday,12,9,38,3,1,2,1,0
2025-09-18,19:33:00,Evening Snacks,92,Coffee,1,15,15,15,UPI,Rainy,3.7,Good,Thursday,19,9,38,3,2,1,1,0
2025-09-18,08:27:00,Breakfast,44,Dosa,1,30,30,30,UPI,Sunny,3.4,Average,Thursday,8,9,38,3,0,0,3,0
2025-09-18,17:11:00,Evening Snacks,13,Bisibele Bath,3,50,50,150,UPI,Cloudy,4.5,Excellent,Thursday,17,9,38,3,2,3,0,0
2025-09-18,13:46:00,Lunch,47,Tea,1,25,25,25,UPI,Cloudy,4.5,Excellent,Thursday,13,9,38,3,1,3,6,0
2025-09-18,19:06:00,Evening Snacks,13,Upma,3,30,30,90,UPI,Rainy,4.0,Good,Thursday,19,9,38,3,2,1,11,0
2025-09-18,12:04:00,Lunch,36,Tea,1,30,30,30,UPI,Windy,4.4,Very Good,Thursday,12,9,38,3,1,2,6,0
2025-09-18,18:46:00,Evening Snacks,97,French Fries,2,50,50,100,Cash,Cloudy,4.8,Excellent,Thursday,18,9,38,3,2,3,5,0
2025-09-18,16:56:00,Evening Snacks,90,Tea,1,45,45,45,UPI,Rainy,4.3,Very Good,Thursday,16,9,38,3,2,1,6,0
2025-09-18,16:13:00,Evening Snacks,52,Juice,1,70,70,70,UPI,Rainy,4.2,Very Good,Thursday,16,9,38,3,2,1,15,0
2025-09-18,17:37:00,Evening Snacks,35,Upma,2,30,30,60,UPI,Rainy,4.1,Good,Thursday,17,9,38,3,2,1,11,0
2025-09-18,15:13:00,Evening Snacks,80,Juice,1,30,30,30,UPI,Windy,4.3,Very Good,Thursday,15,9,38,3,2,2,15,0
2025-09-18,19:40:00,Evening Snacks,55,Tea,3,12,12,36,UPI,Cloudy,3.9,Good,Thursday,19,9,38,3,2,3,6,0
2025-09-18,16:19:00,Evening Snacks,51,Tea,3,30,30,90,Cash,Rainy,3.9,Good,Thursday,16,9,38,3,2,1,6,0
2025-09-18,15:56:00,Evening Snacks,73,Juice,1,12,12,12,UPI,Sunny,4.2,Very Good,Thursday,15,9,38,3,2,0,15,0
2025-09-18,17:23:00,Evening Snacks,41,Bisibele Bath,1,50,50,50,Cash,Sunny,3.8,Good,Thursday,17,9,38,3,2,0,0,0
2025-09-18,08:15:00,Breakfast,87,Chapati,2,40,40,80,UPI,Windy,3.9,Good,Thursday,8,9,38,3,0,2,2,0
2025-09-18,09:27:00,Breakfast,90,Poori,1,15,15,15,UPI,Sunny,4.0,Good,Thursday,9,9,38,3,0,0,9,0
2025-09-18,17:11:00,Evening Snacks,11,Dosa,2,40,40,80,UPI,Sunny,4.5,Excellent,Thursday,17,9,38,3,2,0,3,0
2025-09-18,17:15:00,Evening Snacks,97,French Fries,3,50,50,150,Card,Rainy,3.5,Average,Thursday,17,9,38,3,2,1,5,0
2025-09-18,15:50:00,Evening Snacks,53,Tea,1,90,90,90,Cash,Sunny,4.3,Very Good,Thursday,15,9,38,3,2,0,6,0
2025-09-18,15:12:00,Evening Snacks,48,Sandwich,1,15,15,15,UPI,Sunny,4.3,Very Good,Thursday,15,9,38,3,2,0,7,0
2025-09-18,09:02:00,Breakfast,84,Dosa,2,25,25,50,Cash,Cloudy,4.3,Very Good,Thursday,9,9,38,3,0,3,3,0
2025-09-18,16:43:00,Evening Snacks,33,Coffee,3,50,50,150,UPI,Rainy,3.7,Good,Thursday,16,9,38,3,2,1,1,0
2025-09-18,09:57:00,Breakfast,95,Poori,1,15,15,15,UPI,Cloudy,3.3,Average,Thursday,9,9,38,3,0,3,9,0
2025-09-18,15:55:00,Evening Snacks,56,Juice,1,90,90,90,UPI,Sunny,4.2,Very Good,Thursday,15,9,38,3,2,0,15,0
2025-09-18,13:44:00,Lunch,55,South Indian Thali,1,12,12,12,UPI,Windy,4.1,Good,Thursday,13,9,38,3,1,2,16,0
2025-09-18,15:56:00,Evening Snacks,74,Pani Puri,1,80,80,80,UPI,Sunny,4.4,Very Good,Thursday,15,9,38,3,2,0,4,0
2025-09-18,18:18:00,Evening Snacks,65,Coffee,1,15,15,15,UPI,Sunny,3.7,Good,Thursday,18,9,38,3,2,0,1,0
2025-09-19,08:16:00,Breakfast,34,Chapati,1,30,30,30,UPI,Cloudy,4.3,Very Good,Friday,8,9,38,4,0,3,2,0
2025-09-19,17:33:00,Evening Snacks,90,Sandwich,1,45,45,45,UPI,Rainy,4.4,Very Good,Friday,17,9,38,4,2,1,7,0
2025-09-19,08:50:00,Breakfast,30,Poori,1,15,15,15,UPI,Rainy,4.0,Good,Friday,8,9,38,4,0,1,9,0
2025-09-19,09:59:00,Breakfast,16,Chapati,1,40,40,40,UPI,Cloudy,4.2,Very Good,Friday,9,9,38,4,0,3,2,0
2025-09-19,12:23:00,Lunch,62,Tea,2,50,50,100,Cash,Windy,4.2,Very Good,Friday,12,9,38,4,1,2,6,0
2025-09-19,15:39:00,Evening Snacks,79,Juice,2,40,40,80,UPI,Sunny,3.7,Good,Friday,15,9,38,4,2,0,15,0
2025-09-19,12:13:00,Lunch,12,Ice Cream,3,40,40,120,UPI,Sunny,4.2,Very Good,Friday,12,9,38,4,1,0,13,0
2025-09-19,19:08:00,Evening Snacks,82,Veg Biryani,3,80,80,240,UPI,Cloudy,4.6,Excellent,Friday,19,9,38,4,2,3,17,0
2025-09-19,17:01:00,Evening Snacks,67,Dosa,3,40,40,120,UPI,Rainy,4.0,Good,Friday,17,9,38,4,2,1,3,0
2025-09-19,16:03:00,Evening Snacks,23,Bhel Puri,1,30,30,30,UPI,Rainy,3.4,Average,Friday,16,9,38,4,2,1,8,0
2025-09-19,17:00:00,Evening Snacks,35,Sandwich,1,90,90,90,UPI,Sunny,3.7,Good,Friday,17,9,38,4,2,0,7,0
2025-09-19,13:31:00,Lunch,82,Sandwich,2,50,50,100,UPI,Sunny,3.3,Average,Friday,13,9,38,4,1,0,7,1
2025-09-19,09:33:00,Breakfast,27,Dosa,1,40,40,40,UPI,Sunny,4.5,Excellent,Friday,9,9,38,4,0,0,3,0
2025-09-19,13:34:00,Lunch,30,Dosa,1,30,30,30,UPI,Windy,4.3,Very Good,Friday,13,9,38,4,1,2,3,0
2025-09-19,13:15:00,Lunch,7,Veg Biryani,3,45,45,135,UPI,Cloudy,3.8,Good,Friday,13,9,38,4,1,3,17,0
2025-09-19,16:44:00,Evening Snacks,66,Coffee,1,50,50,50,UPI,Rainy,3.4,Average,Friday,16,9,38,4,2,1,1,0
2025-09-19,12:15:00,Lunch,65,Chapati,1,70,70,70,UPI,Cloudy,3.7,Good,Friday,12,9,38,4,1,3,2,0
2025-09-19,18:32:00,Evening Snacks,33,Idly,2,25,25,50,UPI,Cloudy,3.7,Good,Friday,18,9,38,4,2,3,10,0
2025-09-19,15:36:00,Evening Snacks,26,Sandwich,1,90,90,90,UPI,Cloudy,4.0,Good,Friday,15,9,38,4,2,3,7,0
2025-09-19,14:00:00,Lunch,37,Coffee,2,40,40,80,Card,Sunny,4.0,Good,Friday,14,9,38,4,1,0,1,0
2025-09-19,16:37:00,Evening Snacks,94,Juice,1,30,30,30,UPI,Sunny,4.5,Excellent,Friday,16,9,38,4,2,0,15,0
2025-09-19,16:55:00,Evening Snacks,86,Tea,1,45,45,45,UPI,Cloudy,3.7,Good,Friday,16,9,38,4,2,3,6,0
2025-09-19,16:26:00,Evening Snacks,25,Sandwich,1,90,90,90,UPI,Rainy,3.4,Average,Friday,16,9,38,4,2,1,7,0
2025-09-19,16:27:00,Evening Snacks,46,Sandwich,2,50,50,100,Cash,Rainy,3.5,Average,Friday,16,9,38,4,2,1,7,0
2025-09-19,09:09:00,Breakfast,78,Tea,1,50,50,50,UPI,Cloudy,4.0,Good,Friday,9,9,38,4,0,3,6,0
2025-09-19,17:10:00,Evening Snacks,5,Bisibele Bath,1,50,50,50,UPI,Cloudy,3.7,Good,Friday,17,9,38,4,2,3,0,0
2025-09-19,16:41:00,Evening Snacks,65,Bhel Puri,3,50,50,150,UPI,Rainy,3.9,Good,Friday,16,9,38,4,2,1,8,0
2025-09-19,13:54:00,Lunch,40,Chapati,1,50,50,50,UPI,Sunny,3.8,Good,Friday,13,9,38,4,1,0,2,0
2025-09-19,09:57:00,Breakfast,57,Poori,2,35,35,70,UPI,Sunny,4.4,Very Good,Friday,9,9,38,4,0,0,9,0
2025-09-19,16:05:00,Evening Snacks,23,Tea,1,50,50,50,UPI,Rainy,3.8,Good,Friday,16,9,38,4,2,1,6,0
2025-09-19,13:57:00,Lunch,34,North Indian Thali,1,12,12,12,UPI,Cloudy,3.8,Good,Friday,13,9,38,4,1,3,18,0
2025-09-19,09:08:00,Breakfast,89,Chapati,1,50,50,50,UPI,Cloudy,4.3,Very Good,Friday,9,9,38,4,0,3,2,0
2025-09-19,16:19:00,Evening Snacks,14,French Fries,3,90,90,270,UPI,Rainy,3.8,Good,Friday,16,9,38,4,2,1,5,0
2025-09-19,16:23:00,Evening Snacks,16,Juice,3,30,30,90,UPI,Sunny,4.2,Very Good,Friday,16,9,38,4,2,0,15,0
2025-09-19,16:04:00,Evening Snacks,80,Tea,2,30,30,60,UPI,Cloudy,4.1,Good,Friday,16,9,38,4,2,3,6,0
2025-09-19,16:15:00,Evening Snacks,8,Bhel Puri,3,40,40,120,UPI,Rainy,4.1,Good,Friday,16,9,38,4,2,1,8,0
2025-09-19,18:20:00,Evening Snacks,62,Sandwich,1,15,15,15,UPI,Sunny,3.5,Average,Friday,18,9,38,4,2,0,7,0
2025-09-19,12:57:00,Lunch,30,Coffee,2,40,40,80,UPI,Cloudy,4.5,Excellent,Friday,12,9,38,4,1,3,1,0
2025-09-19,19:33:00,Evening Snacks,35,Bhel Puri,1,30,30,30,UPI,Cloudy,4.9,Excellent,Friday,19,9,38,4,2,3,8,0
2025-09-19,19:22:00,Evening Snacks,67,Samosa,1,15,15,15,UPI,Rainy,4.0,Good,Friday,19,9,38,4,2,1,12,0
2025-09-19,13:41:00,Lunch,83,Chapati,1,40,40,40,Cash,Sunny,3.6,Average,Friday,13,9,38,4,1,0,2,0
2025-09-19,15:03:00,Evening Snacks,73,Ice Cream,1,40,40,40,UPI,Sunny,4.0,Good,Friday,15,9,38,4,2,0,13,0
2025-09-19,19:12:00,Evening Snacks,28,Bhel Puri,3,30,30,90,UPI,Rainy,4.4,Very Good,Friday,19,9,38,4,2,1,8,0
2025-09-19,12:05:00,Lunch,30,Bisibele Bath,1,40,40,40,UPI,Windy,3.8,Good,Friday,12,9,38,4,1,2,0,0
2025-09-19,17:04:00,Evening Snacks,60,Bhel Puri,2,30,30,60,UPI,Rainy,3.9,Good,Friday,17,9,38,4,2,1,8,0
2025-09-19,12:05:00,Lunch,86,Dosa,3,35,35,105,UPI,Sunny,4.1,Good,Friday,12,9,38,4,1,0,3,0
2025-09-19,19:53:00,Evening Snacks,2,Ice Cream,2,30,30,60,UPI,Sunny,4.5,Excellent,Friday,19,9,38,4,2,0,13,0
2025-09-19,08:37:00,Breakfast,37,Chapati,1,50,50,50,UPI,Cloudy,4.3,Very Good,Friday,8,9,38,4,0,3,2,0
2025-09-19,18:00:00,Evening Snacks,83,Tea,1,12,12,12,UPI,Cloudy,4.3,Very Good,Friday,18,9,38,4,2,3,6,0
2025-09-19,16:36:00,Evening Snacks,54,Bhel Puri,1,45,45,45,Card,Rainy,3.8,Good,Friday,16,9,38,4,2,1,8,0
2025-09-19,19:20:00,Evening Snacks,53,Upma,1,30,30,30,UPI,Rainy,4.2,Very Good,Friday,19,9,38,4,2,1,11,0
2025-09-19,13:26:00,Lunch,26,Coffee,1,40,40,40,Cash,Windy,3.7,Good,Friday,13,9,38,4,1,2,1,0
2025-09-19,17:04:00,Evening Snacks,24,French Fries,2,50,50,100,UPI,Sunny,4.3,Very Good,Friday,17,9,38,4,2,0,5,0
2025-09-19,13:44:00,Lunch,49,Veg Biryani,3,12,12,36,UPI,Sunny,4.5,Excellent,Friday,13,9,38,4,1,0,17,0
